 MASS_RT,2,5,8,12,15,19,21,23,25,27,28,30,32,33,34,35,36,39,40,42,43,44,46,47,48,49,50,53,54,56,57,60,62,64,65,67,68,70,71, C12A, C15B, C19B, C21B, C23A, C25B, C27A, C28A, C2A, C30B, C32B, C33A, C34B, C35B, C36A, C39A, C40B, C42A, C43A, C44B, C46B, C47A, C48A, C49A, C50B, C53A, C54A, C56B, C57A, C5A, C60A, C62B, C64B, C65A, C67B, C68A, C70A, C71B, C8A
297.2663_20.6,74795,165049,149829,108921,84246,90053,152927,389564,54901,113029,299339,64335,129803,56454,64960,114852,209930,80242,109942,31877,104894,166912,140634,159396,71351,54969,54790,38520,37063,69382,36129,46901,207902,41613,42406,35024,35450,93321,36870,86633,89075,122042,51716,130695,68472,245642,87943,40159,50257,33465,68018,137356,264200,87377,64910,83311,98599,42529,53778,89002,88012,67178,21781,50912,30858,21125,37223,62309,46546,97144,31002,54493,39062,62109,177719,39646,35256,131409
297.2664_28.21,18394,21469,48396,29347,23324,17190,18393,35582,38476,15206,18858,24386,16914,36660,16922,21173,36911,28137,24801,14519,20737,13153,17457,26224,13835,33010,14718,23136,19920,27307,18520,32306,35670,12805,21894,46285,18112,12245,30858,30281,26523,19491,19269,29093,17290,17251,22828,17916,6577,12236,26054,13118,37719,21496,26903,16248,40919,25737,17745,23626,25930,8733,14753,10216,43969,7382,35083,38536,28577,36832,14706,40442,51276,29100,12731,34620,14421,38711
297.2665_19.65,52615,148883,85341,81103,118669,120393,152431,197047,56954,81867,226345,62654,93074,57116,145513,119799,174378,27690,31366,11684,47469,117104,125788,101770,102318,29439,28687,27408,26927,37036,40949,56419,62872,17022,32715,32812,23029,70927,29463,87842,129707,145802,65068,37428,115801,139848,126631,49348,30022,36376,48029,55378,158341,122392,101398,39974,34350,14203,34779,127344,27261,99352,9731,28988,17375,6309,25349,57677,73528,62689,48321,43786,77951,47993,55248,42308,33944,178131
297.2665_20.09,124785,188107,143647,126019,110528,127504,171259,271893,75395,134130,243649,91210,108326,82509,147213,130998,173565,89593,125799,41586,64116,158260,130435,147654,102488,71652,66013,46254,64002,93445,48652,70743,164827,43248,56598,51289,43308,88743,57300,90153,118822,135658,73366,159810,97813,173343,156750,64537,57860,51946,100230,168464,225584,104788,112257,88129,123440,49163,62382,106307,108390,96356,29890,72206,41147,28106,52764,77644,89489,105996,45209,80620,73488,90772,139150,61273,56398,168198
297.2667_20.61,84498,180483,163040,120642,92290,98673,166067,413953,61727,124371,319775,71464,136582,54303,70026,122847,218603,89923,120675,36056,111958,172505,150458,175912,92246,63773,63895,45333,43631,78171,41253,52390,226959,46784,48720,41385,40086,104137,44015,95036,93305,119853,56684,151382,71757,252533,95696,48227,58499,30601,76531,145111,279711,93750,71575,93424,108286,40367,61586,94752,106631,69741,25290,56304,36281,24195,43400,62440,49948,97657,38025,62721,41298,69557,185652,43945,40017,137267
302.2274_25.3,7646,16184,9726,10027,6151,8775,11847,62376,8551,11133,12834,10873,18541,16087,8223,7633,7486,15070,20441,7106,5814,7194,8208,7497,10850,3069,12232,8575,4902,6976,8517,7268,10592,4426,8185,9127,5064,7694,4318,9022,10495,21123,29621,10760,17529,19477,3639,8970,2368,15404,12227,3387,11399,11284,8079,16052,10288,9200,7077,11769,16252,8735,2485,5421,7601,2981,7270,14487,8312,8740,9152,10326,12814,7074,13470,5147,10500,13453
303.2036_1,77799,53008,63672,79377,63839,48554,36333,295604,245195,73733,57268,80107,128547,36522,63666,16475,103023,83142,77217,17534,24064,91551,67112,125192,35412,61619,88228,51052,85298,44107,49414,84562,74216,20014,34659,41878,41016,59793,148418,93360,51191,36522,67522,46723,52190,70306,102144,55338,6722,45343,87112,88420,123223,97871,98541,91227,118666,57579,40893,66821,67414,44252,29426,75071,139489,14631,89893,58568,63401,124113,39765,89225,75630,38001,38977,62286,57525,57778
303.2908_14.9,21748,24856,25531,24232,25670,25680,24238,25251,24997,28649,26036,23455,24703,26780,24762,23126,24812,24172,24307,23550,26140,127030,24152,26729,24728,25232,25528,25233,25746,23946,25489,30874,25835,24860,27611,22304,24417,33706,26067,26766,25737,25863,26598,23827,25202,26208,25014,25894,24373,25226,25573,25877,26637,27463,26350,25173,27303,25693,25104,26767,26339,26246,25303,24852,26278,23253,27045,26980,26289,25392,26810,24997,25613,26285,26076,27032,28114,26058
304.1498_0.69,8137,11916,11523,13734,12749,14726,12547,12750,12595,13926,10410,13529,14091,18272,11330,14228,14729,89659,14332,11839,533260,14188,12829,12859,12954,22592,12845,19132,15273,15123,12291,11074,12826,7859,17794,10448,18450,14170,18711,18999,13167,12538,12061,10788,13486,13218,14216,14867,7029,11977,13906,12127,13616,12749,11849,13766,15735,11457,12213,13618,15037,12566,7479,20869,15937,7426,17434,12270,12961,11526,13742,26774,14367,15615,15744,18341,15224,12433
304.2566_27.6,217662,139898,171309,121420,117126,98777,157427,148914,124190,113331,177824,130627,154583,102885,145477,107407,130942,139465,117245,47646,88723,118080,101218,92094,120283,107992,94842,82759,89571,133380,99473,80972,114359,37749,101431,104579,51324,88159,86150,119491,94684,127134,78911,174795,117992,127898,172963,95547,40196,79412,138677,169796,153810,142192,100532,133279,180925,64856,90575,131174,115988,101129,44519,108278,48290,34481,88791,83694,98922,97621,82743,97769,119926,141995,99203,111944,119679,136387
311.2068_1.08,34529,10047,6026,9836,6532,9805,2940,90234,17918,6616,8211,9530,18764,6281,4332,2879,14060,7884,17894,9931,10622,15246,12664,16486,4559,7674,10201,4981,15925,7577,4876,8432,12050,4086,3475,6644,5745,17348,14643,10685,10079,7427,9051,5545,10420,10206,7838,5468,5817,2611,9212,7666,15350,10647,6760,10051,20194,4773,5132,4420,5350,3954,5094,8996,18282,5725,5110,20685,8149,19461,3141,10424,14220,5818,5248,13235,3947,13793
313.2252_5.34,71342,111498,55652,52022,71594,26483,29284,153706,82607,45404,59111,90552,67357,50619,34421,33493,107497,45751,106219,18342,94531,59280,187254,119038,35183,114996,43720,64055,159112,82006,41214,63096,121974,47322,21978,83425,61305,38632,196326,50286,55741,67872,41750,79120,65177,46676,68107,59037,12747,19431,41958,65359,89261,84692,51391,48741,178788,39487,28087,40749,44730,28442,63600,95117,170326,17974,61811,245662,78370,291646,37343,60027,96764,115390,36342,205478,49454,99550
313.2252_6.31,23694,39591,24650,27842,28729,10078,19003,28657,31910,22571,31683,47927,24743,18668,13625,10766,21455,23292,33673,10360,26581,23067,47328,43111,19371,49734,22176,22323,43871,33803,21892,40637,43695,11425,7853,23433,22202,22453,75362,20451,24236,38050,16917,32997,28552,20642,34165,22081,6115,12984,15151,19717,38766,24814,33225,17404,61996,16450,12315,27168,19130,10744,12035,21667,35451,5616,31988,55601,30355,92579,10800,28292,29520,15287,18431,80602,21300,40781
313.3352_20.25,37228,36933,39906,39846,37924,41654,37284,39625,44478,40885,38933,37104,37715,43514,40349,37672,39847,38304,37349,37210,37961,36150,39067,41800,38594,40218,37501,39041,39622,38782,37534,38902,41976,43147,42357,38659,37925,40578,36681,39486,39128,38975,39792,39034,38656,37810,37137,41205,38819,35926,37416,41092,37079,38401,37469,36628,38414,40304,36809,37976,36687,38501,37492,36047,38325,39436,42978,39232,36970,38129,40244,44372,36329,38845,36430,35220,38218,38599
315.2412_7.55,101271,131547,97738,132803,155927,52129,100114,151819,80001,67551,138816,276115,114017,103399,73651,100358,209763,142320,150680,71513,80467,192970,264281,117328,114783,151553,97263,105993,514310,85197,94690,179551,173783,73264,54949,113102,66855,125721,330065,92170,94950,182699,85056,111282,91558,124625,86118,117548,36416,44727,88202,145264,258912,118211,156062,249105,226588,101387,77306,143946,147061,90876,68019,128122,109680,28138,177386,260755,272991,472167,66764,142224,208082,56322,93176,213286,159734,146895
315.2767_19.05,3362,13224,11666,21400,7082,2802,9579,10421,6047,4115,15198,4089,2001,3336,2972,3262,2549,3246,4973,1706,1541,18118,6290,15215,3124,2337,3363,114722,4064,2422,2978,2520,12229,8729,3206,22220,68899,11328,8006,2509,8982,5476,5983,4718,2952,2742,4413,11374,3109,4647,4078,4274,4969,4075,3783,2528,3577,9329,14668,6372,2406,15727,11110,6368,28895,2721,117720,4483,2841,5304,6758,9287,7067,3519,21283,54941,5233,12051
317.1917_1.01,13591,11117,9685,7860,9623,1663,12289,14771,6605,4659,16869,4048,4645,1779,2590,2605,2313,17362,12478,4817,5701,12315,7517,9040,5595,16671,7771,37315,9733,6951,7592,7806,15086,6854,10649,15998,26073,17523,1842,4895,6942,5041,6086,3660,2784,6757,4085,2492,5558,4114,2745,3586,6352,3622,5022,9985,16526,7045,12288,7926,5329,14425,6992,31656,17810,2491,37987,10254,5516,4112,12890,7118,9953,4504,12369,52902,2823,17163
318.275_23.93,24687,24066,24693,24256,23514,25191,24293,22413,23012,25098,25815,25842,23774,23900,23936,22686,24112,24102,23132,21994,14162,26916,24790,24171,22760,24980,24192,23395,23877,24354,26193,25552,24698,24498,27098,25366,22346,26752,31635,23854,24163,23466,22383,24756,22302,24340,25502,21658,21792,22905,24337,25012,28338,21519,27322,24203,22530,23327,24145,22731,23911,25061,23213,25096,25574,24002,24150,25807,24111,28551,20843,22854,27648,24034,21426,24175,27506,24372
319.2479_20.6,28164,67368,60862,45977,36371,40965,62130,156304,22330,45686,120667,24202,54497,22902,29562,46057,86015,31372,40591,12497,40036,63249,56512,68584,35031,23621,20775,13670,18762,28203,13715,21451,84626,17173,16176,13882,13060,39303,13260,37138,41022,49172,22193,44093,32841,99047,34253,17655,21999,13474,30386,52272,93597,38172,26113,30620,42267,16345,19927,33120,37054,28855,7656,19177,10469,9824,14538,24558,20558,36131,15441,20800,18933,27097,75123,16854,12475,58538
319.248_15.99,43796,41070,34734,28573,39445,40168,35850,52673,25441,28972,57878,26517,39565,23601,55553,28308,45698,24849,26502,8366,19003,40883,43067,26906,30236,24625,27404,17213,21255,29494,15999,20210,31395,6425,12744,12757,9706,16958,17131,40885,35845,38674,18683,35807,37053,51447,55976,33095,9333,19898,24093,36141,44973,49498,29637,26732,29519,7974,9975,41545,21124,29407,3831,28742,8442,5953,11508,23682,37607,22143,23537,20759,25053,24688,29473,23446,17538,50341
319.2483_16.72,40068,41543,34295,30088,38320,39383,34502,55041,23831,26150,61476,23537,41064,21432,57581,24968,48201,23430,25031,5956,24394,38618,40630,26488,28211,20664,26623,14515,20535,27260,15327,19091,29915,5354,13945,10927,9093,17232,14250,39250,31702,38420,20105,34293,34313,52751,56614,25326,9606,17239,20537,34143,49869,46653,31396,25041,28388,7902,11248,40095,23889,25421,3854,24609,7363,4746,11380,21257,26743,18797,22383,19798,23406,23870,22874,22630,18527,51766
319.2483_17.23,52239,52650,42352,37007,46643,50167,49198,73552,29259,34480,79038,29627,52113,28244,64319,37233,66635,33419,34324,9403,25192,46274,48514,37679,42011,30734,35090,17889,28972,36569,17544,21710,41249,8877,15116,14437,10438,21908,17927,41716,41496,54280,23558,57352,48024,59401,65866,35593,12838,19924,25124,50820,62950,63166,34916,39684,40539,11660,12579,57900,29236,30950,4241,34243,8584,8043,14017,24922,42313,23713,23834,22595,28530,28139,35856,22809,21011,67143
319.2485_17.24,63956,65178,51825,45545,56734,62538,61709,89932,36154,42920,97239,37934,65168,35772,78616,45745,82289,41952,42803,10462,34373,57098,59996,47210,51437,38783,43365,20652,37555,45449,20651,26424,51706,9865,17618,17603,11899,25363,21792,56113,49805,67036,28443,70451,60359,84087,80431,44959,15057,25138,30756,63425,78603,78778,42896,49471,49509,13385,14868,72423,37062,38696,5131,42636,9189,8793,15788,30156,52206,29639,28661,26991,36487,34410,45228,27914,25304,82209
328.2414_27.11,37921,113976,84434,77767,68419,46472,70278,280816,72423,78915,70276,71875,97403,111010,55620,51776,82462,149118,161356,35333,35097,50878,46000,82196,59784,49986,57918,47415,77219,60627,82903,58155,64591,36473,95089,108002,49598,51433,54123,67593,58217,119818,134464,68853,143738,112931,50120,95514,17798,79035,116257,23515,111637,92638,83993,150605,96670,44927,63377,78118,84251,44102,37984,44020,70726,24369,73692,152308,68603,73339,73278,86562,129364,48522,104898,48910,71233,78341
329.2563_8.66,6290,14353,9245,5827,8506,5292,21305,21743,3912,7317,10858,23804,10601,1796,4754,3803,15972,9929,8750,6486,6336,33742,16164,13023,12609,3398,9264,3121,15547,8266,4419,15220,11021,1990,3667,3586,2357,8485,10247,21233,10533,7692,9670,7918,7476,7890,4554,8908,6854,11422,2090,7348,46617,7592,4767,23449,17554,4696,8108,19649,5189,6682,4077,4314,5815,1507,10555,8993,12348,17148,3643,9002,17614,1877,6797,17619,30072,13564
330.2753_28.09,67845,50290,68631,64740,64505,53270,104647,42479,56621,34872,52059,42638,71532,65157,40373,42684,71609,54780,36651,38958,62717,36287,41800,35428,40366,43597,42708,57228,42947,38082,40342,62690,42093,46836,40998,37457,36969,40539,37839,61057,39421,45071,55064,39227,50041,34880,62057,54062,28844,33834,40702,44345,61349,64297,38847,45613,56001,44809,46777,44077,61617,77738,42146,34389,55188,31466,38152,88133,41651,43870,53610,43291,62679,44200,46528,53396,38786,45568
331.2337_1.03,16911,25661,18773,31012,29575,11900,18157,21804,18530,22041,21247,42589,17169,13523,19278,3457,17755,20773,24057,8067,9972,31082,22732,38887,6419,21167,18063,13658,44075,15115,14641,29775,18061,7763,7987,17181,17205,16560,53042,18117,16222,15297,17262,14242,16243,21305,20591,28007,2083,17611,27226,26413,38057,19844,48169,24860,33559,19275,18225,24938,22443,14188,6777,10857,17555,5818,26668,27330,34375,43387,12932,27871,26772,7110,20031,28089,29684,18339
337.2592_12.56,21691,32459,24821,22932,37555,34493,37819,16753,26401,13636,34619,20788,26181,18809,47446,20789,27719,7319,3496,3198,18998,24386,40600,13363,37543,11625,8259,12143,10212,12951,20160,21287,10844,3103,12570,18508,10445,21148,13511,30821,34689,30179,21908,5442,31936,28963,44815,16604,3469,15420,9906,6597,27705,34192,31628,11039,6374,3638,10523,38003,3502,30224,5557,14530,8272,3279,10784,19413,25502,11798,22796,12592,29839,18140,6876,15878,17544,54758
337.3344_30.84,156806,141473,127768,115237,117856,128761,140158,130015,145822,128167,136952,150091,97100,119201,125171,134721,127630,148158,116918,107859,87770,133436,107393,120814,112116,125611,111336,127367,118080,112055,143466,127214,118289,132693,138721,144481,118849,130165,138647,116888,119034,142165,122670,128272,99157,103385,168479,101335,122974,119548,152597,158112,133613,95382,140313,122314,123309,125154,160912,95729,122025,130824,133432,139542,120037,125680,136938,134018,123778,133841,116588,129873,125536,137688,118352,126376,143286,132875
337.3345_30.87,86033,77040,73041,109635,95408,112149,58419,106010,127479,81315,123270,59375,110060,123343,101660,85894,114594,97463,81568,92556,98228,37358,85796,108532,108889,64442,109923,115038,97770,92339,59096,108889,113732,114279,87133,63023,109854,121290,95202,82683,98561,96032,100490,101810,95792,101584,96431,98801,90324,104776,60300,117226,107039,97980,52688,102921,104606,80816,78813,95993,92599,61419,115705,85913,69178,95980,64499,90112,65516,88867,106314,114124,95903,115593,94807,77398,49079,119657
337.3352_35.28,537219,610201,433036,1041365,606006,589832,1504382,611637,358270,635759,2048304,1446619,433072,711720,492006,1656260,822310,683553,644761,308422,1026720,743228,766029,957410,668680,2452163,538496,1735409,1005707,1153077,934870,510324,751465,192108,512962,416501,933038,517063,779951,631809,426548,1145406,507634,489870,499846,2852306,470964,1807616,161047,1999085,663798,262922,956386,705010,1482090,673813,1145096,719161,760399,695868,2235251,1074353,188674,766519,578858,178107,480886,866100,955698,965710,1769981,505175,486651,430428,475971,1549453,998956,448310
341.2575_10.44,14295,16853,14354,20257,15923,4904,12368,10212,8654,7118,20421,29991,12601,7588,8394,6793,11247,15123,11771,7290,7368,15325,11817,19558,13661,19437,13038,8376,33541,15892,12452,27444,18677,4386,4775,12637,8244,13689,27328,11907,9821,26120,10894,13155,11586,12474,9616,11166,3887,7558,8596,11152,31724,10499,21054,20440,19782,9570,7449,22815,16394,8747,3926,8671,8328,2026,21030,15869,18866,25019,5500,18130,12189,5372,11502,21104,17355,14322
343.2722_11.41,39073,38882,41249,49197,42904,32075,34292,54518,23916,25201,40523,71711,39235,22894,24184,23484,46440,35547,41607,28630,20270,52878,39498,45505,33545,37696,39090,28372,115418,27620,24022,62246,63889,15717,17910,34320,23189,27317,112288,39670,22104,70165,44906,33571,31078,38984,31247,42067,10753,15989,25577,35249,91228,41804,60508,76392,77559,34216,22199,48882,47316,22666,16090,34758,26605,11442,74083,56053,75264,116639,19944,48085,111606,13396,37685,60100,59697,31547
343.3065_23.94,4148,13285,12683,13875,10073,8036,9181,10187,6201,7187,14813,6883,4730,4580,5521,4079,5025,5526,7266,4435,5500,21219,9007,13036,6194,6078,6626,75916,4527,5840,4087,6285,10367,6952,5945,20740,60356,12391,8952,6994,13649,6180,7055,6209,3118,3559,5305,2134,5289,6474,6291,5072,5986,4101,6430,6867,5206,4899,16858,6686,6221,13069,12115,6607,32760,4883,80020,5686,4812,5345,10101,10015,6394,5079,23815,46786,6696,13007
345.2674_27.11,13664,43227,31759,29985,29603,20146,27697,110353,28635,32779,28735,28489,34419,45024,22387,23461,34439,62295,67040,16496,16143,19531,18849,33526,26711,20837,23994,18304,29282,26512,31799,22435,26510,12824,37877,37396,20354,18892,19785,21031,23805,46393,54100,24711,42723,34993,18586,29297,6036,34469,43997,10101,42602,30184,29108,65887,42105,19153,23278,25080,34172,17100,10589,19122,31234,5923,30696,60752,29356,28818,25360,34190,50829,19644,43227,21063,29232,33189
348.1748_0.69,10177,10578,9920,11374,10870,11339,11047,10672,10647,11946,9224,10695,14778,13186,8725,10929,11591,80336,10669,5793,505214,13332,10468,13304,8995,20025,10416,21217,10828,11469,11468,8445,11908,5075,18700,14874,18954,13023,15541,15145,10125,10873,7897,9118,10247,12105,11168,10989,5221,9969,10276,9560,12289,10477,10016,12435,12240,7843,12251,8208,16898,11273,6586,18136,16548,5102,20769,9977,10601,8510,14087,22850,12502,15488,15338,20214,13576,10704
