 MASS_RT,2,5,8,12,15,19,21,23,25,27,28,30,32,33,34,35,36,39,40,42,43,44,46,47,48,49,50,53,54,56,57,60,62,64,65,67,68,70,71,C12A,C15B,C19B,C21B,C23A,C25B,C27A,C28A,C2A,C30B,C32B,C33A,C34B,C35B,C36A,C39A,C40B,C42A,C43A,C44B,C46B,C47A,C48A,C49A,C50B,C53A,C54A,C56B,C57A,C5A,C60A,C62B,C64B,C65A,C67B,C68A,C70A,C71B,C8A
188.1169_13.53,449179.8,490565.13,393615.24,415050.67,438001.24,508003.84,233108.74,289745.06,396450.29,397177.48,296128.65,360630.46,419468.93,357968.38,281686.77,444423.56,339874.51,526226.19,330125.12,433680.95,379936.39,291394.42,349755.14,415055.91,398644.82,517218.2,292317.21,319499.37,391525.16,436678.82,431135.25,366287.07,366559.41,442154.43,459012.03,372796.62,290904.33,296596.12,373076.12,393357.82,346776.18,439139.97,419769.6,485183.31,379894.82,275867.36,451478.72,357474.62,338731.6,499611.34,432913.48,311115.6,403782.45,476665.98,278701.27,407212.41,344052.85,416901.27,393044.19,313232.04,381650.01,466296.52,510433.99,390792.75,419501.11,375552.71,326898.4,416873.97,333805.75,315222.74,412786.51,296777.55,393177.79,295224.3,307513.36,301061.18,316118.46,304387.46
117.0795_16.56,3104154.95,2652956.64,3653587.36,1965335.23,1909005.97,1975408.68,3794955.83,2583022.97,3480856.46,3422565.07,3409232.59,2819780.62,3416883.42,2121343.85,2963776.27,2708717.65,2833142.18,3719226.93,2603382.57,2747094.56,2642304.85,4130514.93,3191250.7,2864271.65,2507868.56,6526436.68,2441990.9,2366051.65,1941650.63,2403419.35,2474806.14,3035842.4,2369007.78,2339984.12,2827618.82,3109665.08,3467918.13,4146020.17,3799344.97,2485447.6,5520711.35,4278984.8,4628788.57,3398783.01,3488179.91,4243540.23,4382892.65,3240156.72,2678292.61,3543235.34,2961283.42,2262969.39,2380823.37,2061078.74,2938593.96,2510695.37,2133301.61,3605830.67,2518758.22,3358320.19,2200129.01,3266320.48,1765467.43,2023877.73,1900116.54,3048399.6,3371566.1,1910961.32,2667924.66,2949752.44,2922356.77,2827370.06,1608949.88,2074492.95,1548011.57,2798722.63,3517260.56,2161111.7
201.9697_9.48,8765.83,15845.83,21548.28,28657.56,17620.05,51000.8,16700.01,12934.38,18118.42,8303.86,11281.67,25870.33,19875.69,13741.23,15499.02,20812.61,13533.85,28254.1,15546.14,28283.36,23752.28,22968.74,16422.32,34074.9,14291.13,17664.1,21570.65,17990.16,30731.47,24272.02,15941,45004.52,13576.23,18904.55,21967.79,11927.54,23181.88,20135.23,28036.16,12175.15,8908.07,15664.47,20423.22,12623.16,19744.95,16163.65,27681.88,21569.24,10982.06,51141.1,27104.76,19270.25,56791.29,25826.68,18730.1,14437.64,12751.36,26725.61,16067.5,19639.97,22450.24,13448.03,15972.96,23826.52,21460.35,20418.67,23844.44,14846.55,16943.26,24976.62,19391.23,13200.99,17502.42,8128.95,13496.77,24831.45,10953.56,19938.95
181.042_17.28,24556475.69,31192471.9,32387958.86,29190234.67,26767690.08,29788145.35,23043874.14,25145986.33,24816309.82,25460297.8,23877311.77,25838941.41,28956966.63,24634002.46,24645681.53,29899115.05,24663344.2,28968531.52,26654677.91,32980854.07,25417067.6,25615085.79,25034282.46,31262885.03,24481459.43,29101399.4,23540275.93,24043309.29,26717607.62,26500958.45,29416293.54,30758060.87,23042526.96,27536170.82,30940545.18,25016561.67,23415152.11,23399663.53,28396356.01,24123992.47,29622750.82,27114642.94,25534644.7,27823976.53,27813993.18,24698791.11,28648005.54,29102883.14,27058461.78,27957297.74,29136381.23,23643874.74,28906496.28,34290902.07,23868473.15,23966177.11,22954941.01,29761141.33,28136217.84,26805333.41,27896939.4,24553375.03,28096630.32,29008367.11,26733969.64,24525287.1,22601618.1,24390979.49,26863810.32,28531994.39,27323500.75,25730600.7,24654925.45,27186356.63,23061736.67,27458774.92,24943931.11,22518378.14
146.0086_9.19,593498.99,638973.37,777587.94,678165.63,704091.95,680139.73,602062.16,628066.62,532611.97,541236.66,615554.37,601765.49,712333.4,531666.95,554421.87,577449.39,671128.57,646882.25,599460.14,768267.48,608528.6,667273.36,615624.64,824058.53,636281.93,664731.06,585040.06,627801.83,512594.97,517016.01,650409.16,615886,514000.2,716075.78,744752.37,546477.89,603002.65,571171.93,629893.48,557832.47,697610.17,620993.38,601734.73,598491.47,745219.18,574696.93,713601.77,678050.28,691976.05,622623.16,723553.67,564844.46,688645.73,780857.58,525458.51,470733.1,565851.07,750392.56,625729.48,617734.77,667613.63,601065.78,763191.23,660824,642476.79,590900.33,661142.71,572754.75,706921.86,621832.19,634790.79,409231.58,567387.99,326618.77,658825.93,587465.91,619255.88,483411.36
490.1344_29.31,226432.51,219807.54,231649.68,213531.98,248767.8,208001.31,219454.8,236664.04,215409.59,157506.65,205129.6,198478.62,222834.25,276250.18,214620.59,211406.53,251898.62,218942.64,205703.83,152209.44,228123.56,215718.79,249365.84,140270.54,208241.61,225005.23,241972.34,225282.68,213391.97,223888.07,218746.1,216225.16,241358,186065.74,219363.76,225527.57,229496.61,252836.32,208692.59,227738.26,254888.89,236145.54,183917.26,266861.41,137139.76,222263.21,203745.78,134517.68,256064.59,151638.42,238855.63,175038.54,230282.42,213519.52,233706.91,261632.85,248771.25,217672.79,263237.96,185260.23,246991.28,178705.71,149731.06,194724.44,232534,215513.6,198856.95,261047.5,240578.01,234666.01,179382.55,220235.58,224650.31,222278.26,232731.5,212371.08,224925.23,176543.8
166.0507_9.2,136505.16,137793.51,161614.92,142325.69,131272.02,156431.76,113285.64,131587.46,128352.33,132049.53,124412.62,140945.36,155307.67,116287.53,141913.86,117673.32,138736.93,131547.18,138078.97,143446.51,138564.38,148683.71,132220.16,155978.27,144562.66,124673.04,110740.82,117133.95,119804.39,109296.35,125402.91,128542.95,111849.39,132299.86,142536.72,126950.61,127940.73,110249.24,107567.78,113337.85,126669.82,169143.05,138674.77,117122.36,137900.69,124324.71,132433.34,140677.88,130755.08,149140.49,134966.89,118369.98,152156.76,156154.57,109647.52,104778.05,118378.53,158348.29,109399.11,130272.86,125416.31,136633.06,140716.67,125216.11,147775.45,143524.9,140751.07,141184.49,126912.84,131945.65,130556.07,93740.47,132680.05,78990.16,138095.29,135400.6,126911.9,106341.03
217.1316_13.97,52864.68,123078.7,83341.72,79036.24,76670.67,105341.96,39344.62,61347.39,79923.9,57485.08,50670.21,61269.4,93674.85,90839,53021.44,73457.58,67209.34,91629.16,95044.59,107048.99,108993.01,74760.89,75763.07,123943.96,78523.05,75485.34,86252.99,107850.03,73117.4,48879.56,99255.37,101296.75,73393.04,75848.92,77210.44,64926.08,40548.62,87742.49,88501.61,65987,79789.03,52463.57,106515.87,84338.61,101151.97,44215.06,107015.56,80509.59,108375.8,89183.82,60246.44,49371.37,103096.59,101724.16,54730.52,73103.03,71117.58,107029.97,108066.79,80991.15,46415.51,66350.24,66382.82,102436.07,91281.78,76124.14,61383.09,109823.25,71424.4,90040.5,108369.07,81684.29,62740.01,35413.74,58157.42,48725.63,78278.62,41371.29
202.1423_11.89,49889.33,63195.23,60067.45,51075.29,48370.16,56665.55,40796.1,55745.78,60131.2,44748.03,47725.36,49464.69,55952.6,45986.4,39817.36,54974.87,49255.65,61168.05,35404.29,67348.85,41274.25,50922.76,51896.9,71434.14,51166.16,65784.46,46472.96,48809.83,78433.85,41355.22,68988.73,54945.46,39292.58,65354.2,59703.42,49805.01,44756.38,54896.86,69805.29,56959.02,56823.41,72397.92,53349.52,62397.9,60378.66,48220.37,69820.33,57197.46,54388.89,60286.96,71138.7,36003,68372.28,64355.55,57317.55,42480.3,49304.11,61234.11,61689.19,49643.97,59390.16,49782.57,75922.66,50531.61,42921.23,49622.32,37426.39,56684.71,57441.1,55793.38,59960.76,52939.77,51672.17,53292.24,29532.64,44661.01,44381.63,42998.76
164.0522_9.19,932284.09,922388.06,1254724.28,1053664.32,1081399.73,1056628.18,825711.56,921048.78,823304.36,799239.31,818213.81,882018.85,1177355.5,836346.76,952896.13,905012.96,951451.12,943242.22,918351.7,1160107.5,899926.62,961479.12,933033.6,1256862.03,1000416.56,935231.21,820518.18,869410.8,822892.45,813404.64,948353.76,945151.54,724035.14,1076971.53,1164087.28,870902.24,891350.75,775353.58,950947.7,834103.86,1017814.74,995911.12,975443.27,837040.6,1059289.25,758670.58,1018417.37,1041641.65,974415.13,1018658.27,1119732.79,756957.58,1088588.83,1249960.57,728185.24,788616.4,807365.44,1314349.79,834409.36,984619.22,1040714.64,899611.12,1117672.8,993788.39,986990.6,827487.82,914813.24,882709.25,1018300.79,941648.08,1034735.99,663103.7,871887.99,644932.66,893634.52,924228.72,833411.88,693651.59
103.0474_15.7,70253.26,56905.84,74176.85,68311.4,53457.81,68653.23,48047.03,63109.52,62534.56,65472.19,64503.9,69429.4,81780.51,50093.07,55369.35,68554.57,53412.82,92962.46,111065.63,72099.3,62505.8,52416.13,76524.31,77606.45,50638.74,74645.94,53951.89,72478.92,67961.13,75933.75,73610.14,88218.67,66208.84,83518.87,73271.72,52377.51,67653.16,56313.11,70095.23,66307.87,61968.66,79323.2,80877.6,67389.18,85509.06,62380.42,80732.74,62709.28,68006.24,88849.06,72510.52,43572.16,68127.52,87545.03,43388.31,59879.29,67307.14,87180.63,69799.68,61838.7,66191.84,70373.21,98919.2,60250.17,76417.81,61577.03,59327.67,53185.74,59948.37,59921.96,77605.02,53513.51,56809.11,46976.65,57915.42,67038.09,47948.94,61881.3
168.0523_15.86,295383.51,236180.33,261749.79,254800.42,217815.61,236747.75,302588.21,232784.72,232150.59,249605.95,328797.74,244979.44,244476.87,248734.68,233685.26,231302.46,253561.82,231999.89,263113.28,246988.85,279546.35,262537.23,256560.94,244531.83,234923.6,273172.28,271053.97,262879.99,239420.86,212143.42,234068.21,234666.82,237179.33,242829.72,235535.5,200606.52,263094.52,280981.54,249830.06,261658.54,238155.5,274277.93,244828.39,280686.35,277924.98,289743.49,269441.97,198067.41,273027.1,233040.69,285246.27,250932.7,264092.74,238042.3,224571.67,225905.37,225050.47,243158.49,272822.29,254041.67,283115.84,212492.47,316312.8,221824.26,220240.29,260426.58,272615.09,183638.63,254930.19,232976.9,241132.91,230221.83,246098.62,223300.28,235973.68,225961.45,248840.92,238846.29
202.1429_12.08,45725.84,55841.78,61039.99,43329.94,47377.24,41798.42,65585.72,51665.36,61959.31,41082.8,49156.57,58591.4,58169.67,29695.98,42023.62,52217.36,39937.93,50046.76,44409.35,68422.8,47293.93,42782.95,74040.18,99574.39,66873.28,58194.08,45317.14,57510.44,54434.46,40792.25,72126.17,48347.21,50306.02,74784.3,54756.54,55821.06,40234.78,52584.73,57153.92,45416.69,60505.57,68800.82,42678.27,50275.1,54727.55,46664.43,47120.84,56707.09,47714.2,52579.45,72433.79,34704,57886.34,70167.87,64239.13,43379.74,59549.72,57652.95,48576.13,50770.18,60270.33,46672.16,68423.76,60397.3,44820.37,49352.08,36962.45,64278.45,61191.91,57141.12,56011.96,59033.78,55043.91,55555.38,38902.35,35913.05,37071.12,43091.3
760.2349_29.12,520364,458721.43,432977.34,371595.68,440971.96,403777.9,362727,411098,381681.72,311961.12,422075.41,339565.31,421342.71,772639,365409.4,443778.42,473938,494165,331734.13,344852,366684.62,400330.01,493012,242021.02,310379.6,502348.75,440283,333791.01,399279.12,394389.62,462929.92,423275.19,400695,375338.86,347690.64,357567.4,350476,508578,394244.74,361103,521764.71,451358.9,308585.02,550892.22,290721.88,428127.11,397003.9,310409.54,503942.17,298466.9,488955.96,421245,449953.77,379239.55,432707,505274,466341,424693.74,547787.43,291904.99,490660.06,286656,173568.37,431978.28,375894.6,381958.44,289323,633598.63,375762.54,421589.65,297120.27,383110.6,406289,320856,440442,404154.95,389367.82,387232
228.1477_16.67,77913.01,56934.98,37967.34,71690.54,54133.65,58103.65,31949.68,51982.66,94417.11,62282.86,58657.04,72908.5,69406.92,19977.99,56414.23,89718.82,29959.43,50228.48,47728.71,79809.43,60424.9,51095.67,40025.46,73980.11,40924.68,52698.87,49207.12,30035.42,46546.4,57359.21,39274.78,43295.8,39793.85,47121.78,65209.29,46636.3,48498.8,46338.36,42082,76523.34,40269.24,46040.66,74343.53,43090.84,74268.54,67214.94,57029.23,57857.57,30236.3,61915.78,61257.39,71360.64,21088.02,64972.39,30764.33,55210.3,65276.18,139146.54,84476.85,60413.02,29552.8,26395.99,60725.84,32788.57,27290.91,65697.61,28878.37,10252.14,65251.12,30179.02,51417.78,42966.09,39154.55,42238.27,32066.85,34497.91,37469.68,88296.93
335.0947_29.21,236509.05,218336.02,213021.24,195733.27,208846.16,205164.38,189784.92,242980.94,200747.04,173902.15,182785.52,170072.9,197309.81,287407.9,203826.2,240030.85,242652.13,199400.69,199139.3,178312.73,201577.69,204780.25,228863.42,190738.05,185219.36,210374.09,208995.42,191202.44,220102.92,211652.72,200918.31,221590.39,218236.97,196998.19,201100.23,190985.75,323089.38,282374.75,214866.35,193299.58,218369.12,230635.3,176002.43,270586.74,174643.26,206417.46,206754.08,180958.15,230049.59,178550.81,230694.13,250248.99,212778.32,214232.78,216788.17,233734.18,232424.88,191189.56,262431.74,184108.66,229114.51,181832.47,160881.29,201038.3,209862.32,189286.13,172787.01,237993.79,227818.97,242282.6,191139.22,222864.19,191710.89,210637.26,241758.46,219837.01,200181.03,172924.05
291.0948_31.23,256289.69,280344.97,253081.25,247055.23,241789.24,253467.74,238184.21,246869.42,261182.69,243767.81,239755.01,239300.5,253182.25,255455.08,252177.66,264760.3,238659.65,265694.47,239830.36,257003.05,263050.92,237166.43,254349.17,257360.77,243192.21,264981.39,238772.22,239126.02,245761.39,250803.86,264862.38,256162.32,256238.33,250213.65,247592.71,247533.56,244806.2,250204.1,260875.99,231100.5,236136.1,287775.24,244455.82,271426.68,259425.48,239269.1,268158.44,270488.59,250424.66,247840.1,247487.39,233744.43,267748.25,263816.22,237865.01,250011.66,233081.99,257650.11,275140.68,252911.21,246822.45,235527.75,249434.13,245492.45,255507.92,249557.82,228834.79,259714.5,239463.21,272913.47,274548.19,277141.48,240162.3,288454.24,234432.25,245165.42,241516.93,232415
109.0653_11.36,233791.88,270516.92,308007.6,230953.09,224358.33,308885.51,196734.18,212526.51,225834.64,226863.7,199136.88,219482.22,273235.81,213774.08,226810.17,237611.27,230552.34,275524.56,230296.52,272278.41,213713.66,227693.26,208627.57,260718.32,233752.13,280166.94,174933.2,205281.15,264562.89,265655.95,245590.7,290299.9,160278.87,287169.67,239855.32,200579.45,145804.56,183323.49,281659.38,220759.34,192841.15,225383.74,252019.02,279877.93,222149.12,196439.27,256744.08,242463.56,232110.71,290946.98,298149.92,193643.2,276085.66,346808.22,180461.68,209386.01,204796.64,275228.86,234683.67,264280.21,219364.21,203409.78,302909.11,205415.51,222113.14,241543.75,179476.09,212343.02,243827.86,271983.22,275545.07,226066.66,169310.71,157912.15,142062.87,241096.05,230509.17,220112.28
670.1863_29.32,202186.22,185832.86,174681.57,166050.29,189990.27,172357.46,157042.89,183134.24,167451.16,145204.2,156911.35,147409.72,166060.23,241224.41,174482.24,183442.35,199627.45,180898.54,165107,159764.32,171852.01,174891.49,197164.24,142467.77,156639.19,176320.92,176494.16,162505.04,178770.7,175988.28,171822.77,178881.06,181806.37,169955.85,161128.11,164199.67,175364.58,193648.84,177439.25,173351.74,196823.74,188343.6,144151.61,204132.45,149500.95,176449.87,173698.53,146295.69,197875.15,150188.23,186755.67,152957.69,178476.77,178162.65,177319.01,198165.08,195439.76,164994.58,215938.23,152616.95,194378.51,150887.21,132086.18,166947.64,175340.58,163429.37,152453.54,211547.68,175263.71,187692.29,152146.67,174587.88,167177.82,168661.47,178404.88,173270.73,170941.21,151633.85
189.1125_16.36,16848.53,39289.47,17763.42,18902.52,14851.23,11590.01,31235.12,19509.9,13694.86,17887.99,15901.16,25734.94,41129.35,11719.32,17916.45,13737.19,10485.8,15795.39,11239.67,18067.73,27005.29,17812.48,55884.06,17644.75,18829.65,19261.11,21687.95,28471.36,11270.46,13146.47,18313.75,17512.38,13683.6,39364.79,12955.4,40549.1,12092.57,12543.21,17769.75,12867.07,28515.45,17396.71,25603.87,17239.36,10351.81,13623.19,15301.26,21654.04,15919.4,18803.04,10435.38,33841.5,39766.27,26888.02,29120.43,8091.25,13163.33,12386.11,27793.37,9227.33,11335.86,9298.5,78141.26,11346.26,31995.19,12533.79,8678.51,21789.91,23356.56,16168.74,19855.48,24245.17,16484.51,16772.25,11254.57,15025.67,21430.85,7105.41
89.0496_13.53,11996446.28,12129626.34,11066935,11538215.22,11507090.48,14503640.81,5532091.17,6093561.79,8668596.2,8836444.92,7231954.69,8498542.36,12025238.99,8401432.41,5992457.5,10563390.76,8152793.49,14827367.22,7581648.75,12481737.55,9623948.81,5823939.97,8131181.59,11568821.66,9971452.54,13761180.65,7203024.22,8819919.5,8574333.49,11530440.7,10218459.95,8867433.02,9103001.63,13067129.3,12909389,8458691.59,6667311.39,6788866.91,9245203.84,10030555.21,8969520.57,9622876.63,10655996.39,12083476.67,10547256.94,6297914.41,11869178.3,7844700.9,8504203.86,14598629.45,13122458.92,7285439.92,11531852.35,14031502.83,5714313.84,10729463.21,8363082.88,11642471.92,9492294.18,7333413.39,9562218.27,12053914.14,15352608.87,9531874.24,11391564.94,7725104.47,8192850.93,9439079.54,7704805.6,6706609.54,11744486.15,5939766.74,9370184.72,6371792.86,7260662.14,7190702.62,7869957.13,6820381.22
562.1647_29.16,153393.24,125152.19,100018.83,96587.8,102608.01,101240.23,100522.29,126262.4,97221.14,81475.48,101946.22,87552.26,99697.83,184901.52,91264.92,109421.95,119494.34,118509.53,85654.67,94147.68,90950.34,93127.38,130258.59,69783.58,80097.94,115881.55,117643.76,87227.28,93290.53,94202.72,116750.02,102066.19,109268.98,125032.99,119381.38,90777.57,98319.59,129860.33,102719.72,113925.02,114313.34,166283.78,89856.69,143991.77,117254.08,107088.45,102448.67,90774.81,110467.24,86753.03,112217.16,106987.84,105146.55,89400.75,108343.14,127191.95,119818.98,96788.77,144961,80055.83,115837.64,88199.14,66065.65,102164.93,91546.22,95967.65,78689.68,134401.58,93663.13,106544.95,76546.74,95702.19,107561.03,94185.2,110545.59,97509.23,93887.05,99299.45
235.9856_9.19,36304.57,39693.51,42287.33,45883.38,37158.81,40981.15,28957.41,35091.12,32300.47,37394.57,42732.28,36886.53,36516.16,32316.75,30997.89,43482.91,37969.44,39890.6,35519.81,40029.27,29606.01,44039.67,34967.6,44641.5,32016.09,41215.7,30232,30424.06,29824.65,38777.14,41809.23,33817.11,25752.83,38515.99,40526.84,27436.48,29420.64,29614.28,41038.96,30719.8,32333.76,40566.79,35333.88,38709.56,43003.93,38131.59,42462.06,42950.77,42787.97,35976.07,37317.17,25443.98,45455.61,43511.63,27091.54,36063.59,32630.51,43488.84,40839.03,34583.97,39804.61,35312.66,45676.7,32489.17,37177.67,36429.15,35964.47,29839.91,36353.27,38624.11,37112.02,35728.33,30007.13,27771.77,36700.46,34119.94,42740.39,30292.63
82.0145_28.13,2943581.08,3077949.93,4118372.76,2936849.26,2279271.41,3093085.53,1628114.97,2672763.65,2438966.94,2077716.62,2274626.7,2901306.41,3170268.45,2147767.98,2905667.8,2425932.9,1754822.2,2755357.06,2705958.56,3047471.71,3278400.17,2298922.01,3099330.29,2482557.44,2236191.57,2705008.72,2447899.37,2887497.62,1678977.75,2657483.4,3069363.09,2584228.89,2883905.05,2947567.37,2264084.57,1837481.88,2051720.25,3156332.73,2847135.34,2936985.64,2598716.66,2429769.44,2379969.37,3280037.4,2685993.03,2229582.29,3626578.59,3020914.39,2527644.28,2102782.83,2473982.81,2281045.59,2827465.06,3143235.69,2562325.64,2502048.07,2400490.34,3127224.18,3144283.39,1739441.36,2161773.76,2122195.44,2789745.63,3103964.88,2310455.47,2497242.61,2570066.64,3293477.12,2405886.64,2541569.84,2658321.12,2410773.12,2276381.02,2314247.23,2300916.38,2516431.92,3048799.83,2111785.83
276.0167_9.19,67544.65,66311.59,80882.72,78153.74,62461.48,74499.32,56377.01,65545.57,56790.95,64977.69,69347.87,62318.92,76627.85,64761.45,57092.42,67728.17,70265.88,69878.83,62416.22,67934.18,58578.53,76454.96,68011.05,78218.09,62413.54,71274.71,55120.46,58288.66,57398.75,63832.13,69970.27,65164.27,49919.92,68667.45,69733.52,54082.62,59742.69,53674.62,72520.57,54786.17,58754.36,80924.37,66469.67,65896.98,71297.48,60079.59,79641.18,74311.32,71470.41,66091.58,62103.2,48434.16,81313.98,78187.89,52355.03,58329.4,56335.61,78711.98,64488.51,66709.85,65558.28,65290.93,79382.6,56963,69339.38,64386.09,65966.83,54187.83,66657.01,67334.56,71371.13,59916.55,58072.96,43938.11,65774.1,62893.18,65264.84,52379.49
331.2363_16.22,10172.34,15504.54,21295.9,17781.91,9505.39,11033.75,9168.77,15471.77,12245.02,17623.31,10322.57,22913.84,21953.9,8827.06,10152.27,8856.86,14657.21,18928.85,18850.58,33098.28,10270.26,14987.77,18290.8,35309.53,10567.06,20975.23,12285.38,11223.32,35671.39,12634.34,13030.78,21522.03,11495.22,19650.42,14654.25,11504.21,12658.82,7322.86,32204.83,8946.52,19924.76,19041.35,12671.32,11430.96,15284.21,13274.78,11489.63,24932.88,11057.48,15384.67,10910.57,12022.47,32119.48,5886.65,25159.41,16733.51,24033.26,13928.13,14093.31,19602.8,22384.43,11816.87,22973.86,11115.91,11993.42,16847.47,13890.18,14502.38,26230.28,27043.8,11559.19,15757.64,13432.48,3819.47,12320.05,17612.89,15936.23,8492.73
